<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.01	08:00:00	0.58859	0.58913	0.58809	0.58901	4722	0	5
2024.05.01	12:00:00	0.58901	0.59008	0.58869	0.58977	6511	0	5
2024.05.01	16:00:00	0.58977	0.59076	0.58938	0.58969	11067	0	5
2024.05.01	20:00:00	0.58971	0.59395	0.58922	0.59315	23004	0	5
2024.05.02	00:00:00	0.59229	0.59345	0.59137	0.59206	6710	0	5
2024.05.02	04:00:00	0.59206	0.59310	0.59139	0.59268	6156	0	5
2024.05.02	08:00:00	0.59268	0.59473	0.59257	0.59338	11142	0	5
2024.05.02	12:00:00	0.59339	0.59408	0.59201	0.59286	11108	0	5
2024.05.02	16:00:00	0.59286	0.59519	0.59156	0.59492	16880	0	5
2024.05.02	20:00:00	0.59495	0.59676	0.59478	0.59620	5997	0	5
2024.05.03	00:00:00	0.59529	0.59697	0.59480	0.59693	5628	0	5
2024.05.03	04:00:00	0.59693	0.59783	0.59641	0.59678	6492	0	5
2024.05.03	08:00:00	0.59677	0.59811	0.59622	0.59804	8213	0	4
2024.05.03	12:00:00	0.59803	0.60442	0.59762	0.60374	12577	0	5
2024.05.03	16:00:00	0.60371	0.60482	0.60031	0.60113	24454	0	5
2024.05.03	20:00:00	0.60115	0.60187	0.60079	0.60101	4425	0	5
2024.05.06	00:00:00	0.60127	0.60135	0.59981	0.60047	4603	0	5
2024.05.06	04:00:00	0.60047	0.60120	0.59952	0.59991	6309	0	5
2024.05.06	08:00:00	0.59991	0.60200	0.59973	0.60186	6615	0	5
2024.05.06	12:00:00	0.60188	0.60317	0.60156	0.60271	5811	0	5
2024.05.06	16:00:00	0.60270	0.60278	0.60070	0.60112	6532	0	5
2024.05.06	20:00:00	0.60114	0.60152	0.60074	0.60109	3029	0	5
2024.05.07	00:00:00	0.60117	0.60231	0.60057	0.60217	3781	0	5
2024.05.07	04:00:00	0.60216	0.60244	0.60050	0.60094	6754	0	5
2024.05.07	08:00:00	0.60096	0.60142	0.59994	0.60094	8704	0	5
2024.05.07	12:00:00	0.60093	0.60174	0.60000	0.60153	6935	0	5
2024.05.07	16:00:00	0.60153	0.60206	0.60064	0.60074	8220	0	5
2024.05.07	20:00:00	0.60075	0.60085	0.59950	0.60020	4686	0	5
2024.05.08	00:00:00	0.60011	0.60036	0.59920	0.59932	3272	0	5
2024.05.08	04:00:00	0.59932	0.59949	0.59832	0.59919	4957	0	5
2024.05.08	08:00:00	0.59919	0.59961	0.59812	0.59825	6383	0	5
2024.05.08	12:00:00	0.59825	0.59915	0.59807	0.59872	5471	0	5
2024.05.08	16:00:00	0.59873	0.60033	0.59871	0.59991	7076	0	5
2024.05.08	20:00:00	0.59992	0.60038	0.59963	0.60038	2707	0	5
2024.05.09	00:00:00	0.60016	0.60074	0.59924	0.59937	2855	0	5
2024.05.09	04:00:00	0.59937	0.60087	0.59931	0.60025	4346	0	5
2024.05.09	08:00:00	0.60026	0.60044	0.59923	0.59957	5466	0	5
2024.05.09	12:00:00	0.59958	0.60205	0.59944	0.60151	8834	0	5
2024.05.09	16:00:00	0.60150	0.60252	0.60052	0.60221	9785	0	5
2024.05.09	20:00:00	0.60219	0.60350	0.60209	0.60344	3949	0	5
2024.05.10	00:00:00	0.60271	0.60398	0.60271	0.60288	5153	0	5
2024.05.10	04:00:00	0.60287	0.60326	0.60137	0.60225	6151	0	5
2024.05.10	08:00:00	0.60225	0.60301	0.60154	0.60160	8510	0	5
2024.05.10	12:00:00	0.60161	0.60219	0.60129	0.60163	8025	0	5
2024.05.10	16:00:00	0.60164	0.60343	0.60086	0.60195	12339	0	3
2024.05.10	20:00:00	0.60195	0.60228	0.60162	0.60185	2740	0	5
2024.05.13	00:00:00	0.60110	0.60225	0.60067	0.60149	3641	0	5
2024.05.13	04:00:00	0.60150	0.60175	0.59999	0.60064	6767	0	5
2024.05.13	08:00:00	0.60063	0.60144	0.60050	0.60115	10558	0	5
2024.05.13	12:00:00	0.60115	0.60262	0.60089	0.60255	7629	0	4
2024.05.13	16:00:00	0.60256	0.60307	0.60135	0.60165	10857	0	5
2024.05.13	20:00:00	0.60165	0.60193	0.60116	0.60167	6025	0	5
2024.05.14	00:00:00	0.60142	0.60255	0.60126	0.60158	6261	0	5
2024.05.14	04:00:00	0.60159	0.60179	0.60095	0.60145	7181	0	5
2024.05.14	08:00:00	0.60145	0.60275	0.60124	0.60238	7237	0	5
2024.05.14	12:00:00	0.60237	0.60293	0.59943	0.60223	10713	0	5
2024.05.14	16:00:00	0.60223	0.60377	0.60191	0.60342	13409	0	5
2024.05.14	20:00:00	0.60342	0.60425	0.60320	0.60405	4280	0	5
2024.05.15	00:00:00	0.60330	0.60503	0.60298	0.60433	3722	0	5
2024.05.15	04:00:00	0.60433	0.60608	0.60429	0.60564	5428	0	5
2024.05.15	08:00:00	0.60564	0.60660	0.60556	0.60629	6223	0	5
2024.05.15	12:00:00	0.60629	0.61012	0.60558	0.60834	10965	0	0
2024.05.15	16:00:00	0.60834	0.61155	0.60567	0.61149	16019	0	5
2024.05.15	20:00:00	0.61149	0.61242	0.61145	0.61218	5627	0	5
2024.05.16	00:00:00	0.61126	0.61402	0.61126	0.61382	5245	0	5
2024.05.16	04:00:00	0.61381	0.61383	0.61159	0.61233	8377	0	5
2024.05.16	08:00:00	0.61233	0.61251	0.61087	0.61123	8001	0	5
2024.05.16	12:00:00	0.61124	0.61142	0.61008	0.61035	8392	0	5
2024.05.16	16:00:00	0.61033	0.61222	0.60951	0.61191	9972	0	5
2024.05.16	20:00:00	0.61192	0.61221	0.61165	0.61219	4968	0	5
2024.05.17	00:00:00	0.61175	0.61266	0.61155	0.61168	4113	0	5
2024.05.17	04:00:00	0.61172	0.61185	0.61050	0.61113	6257	0	5
2024.05.17	08:00:00	0.61112	0.61229	0.61027	0.61063	6789	0	5
2024.05.17	12:00:00	0.61064	0.61125	0.61009	0.61117	4857	0	5
2024.05.17	16:00:00	0.61118	0.61347	0.61102	0.61327	10004	0	5
2024.05.17	20:00:00	0.61326	0.61393	0.61322	0.61344	2900	0	5
2024.05.20	00:00:00	0.61244	0.61375	0.61241	0.61283	4396	0	5
2024.05.20	04:00:00	0.61283	0.61331	0.61211	0.61300	7653	0	5
2024.05.20	08:00:00	0.61302	0.61369	0.61163	0.61189	8137	0	5
2024.05.20	12:00:00	0.61189	0.61241	0.60962	0.61011	7544	0	5
2024.05.20	16:00:00	0.61012	0.61188	0.61009	0.61123	10074	0	5
2024.05.20	20:00:00	0.61123	0.61162	0.61052	0.61058	4626	0	5
2024.05.21	00:00:00	0.61042	0.61102	0.61000	0.61073	3509	0	5
2024.05.21	04:00:00	0.61074	0.61081	0.60888	0.61003	7849	0	5
2024.05.21	08:00:00	0.61004	0.61082	0.60957	0.61028	7074	0	5
2024.05.21	12:00:00	0.61029	0.61073	0.60950	0.60996	7370	0	5
2024.05.21	16:00:00	0.60995	0.61070	0.60871	0.60934	14331	0	5
2024.05.21	20:00:00	0.60935	0.60968	0.60903	0.60915	4064	0	5
2024.05.22	00:00:00	0.60906	0.61021	0.60895	0.60993	5252	0	5
2024.05.22	04:00:00	0.60992	0.61523	0.60960	0.61175	9676	0	5
2024.05.22	08:00:00	0.61175	0.61297	0.61095	0.61141	9033	0	5
2024.05.22	12:00:00	0.61142	0.61245	0.61043	0.61125	9662	0	5
2024.05.22	16:00:00	0.61124	0.61217	0.61019	0.61082	12516	0	5
2024.05.22	20:00:00	0.61081	0.61096	0.60827	0.60963	9517	0	5
2024.05.23	00:00:00	0.60915	0.61096	0.60907	0.61037	4672	0	5
2024.05.23	04:00:00	0.61037	0.61222	0.61015	0.61190	8101	0	5
2024.05.23	08:00:00	0.61190	0.61204	0.61053	0.61148	10006	0	5
2024.05.23	12:00:00	0.61148	0.61317	0.61126	0.61274	8594	0	5
2024.05.23	16:00:00	0.61275	0.61335	0.61014	0.61068	19696	0	5
2024.05.23	20:00:00	0.61068	0.61068	0.60921	0.60989	8864	0	5
2024.05.24	00:00:00	0.60960	0.61008	0.60897	0.60936	4383	0	5
2024.05.24	04:00:00	0.60935	0.61004	0.60871	0.60975	7032	0	5
2024.05.24	08:00:00	0.60975	0.61068	0.60902	0.61052	7801	0	5
2024.05.24	12:00:00	0.61052	0.61139	0.61029	0.61104	7882	0	5
2024.05.24	16:00:00	0.61103	0.61261	0.61069	0.61181	12363	0	5
2024.05.24	20:00:00	0.61182	0.61257	0.61171	0.61208	4994	0	5
2024.05.27	00:00:00	0.61161	0.61267	0.61139	0.61225	4590	0	5
2024.05.27	04:00:00	0.61225	0.61311	0.61223	0.61298	4897	0	5
2024.05.27	08:00:00	0.61297	0.61354	0.61248	0.61347	5020	0	5
2024.05.27	12:00:00	0.61348	0.61466	0.61344	0.61465	6116	0	5
2024.05.27	16:00:00	0.61465	0.61530	0.61446	0.61483	5778	0	5
2024.05.27	20:00:00	0.61482	0.61534	0.61476	0.61491	1609	0	5
2024.05.28	00:00:00	0.61472	0.61597	0.61469	0.61561	4043	0	5
2024.05.28	04:00:00	0.61561	0.61652	0.61551	0.61589	7464	0	5
2024.05.28	08:00:00	0.61590	0.61653	0.61557	0.61603	8215	0	5
2024.05.28	12:00:00	0.61602	0.61678	0.61560	0.61671	7696	0	5
2024.05.28	16:00:00	0.61670	0.61700	0.61471	0.61506	13198	0	5
2024.05.28	20:00:00	0.61505	0.61515	0.61371	0.61407	7683	0	6
2024.05.29	00:00:00	0.61363	0.61439	0.61327	0.61342	5220	0	6
2024.05.29	04:00:00	0.61343	0.61475	0.61279	0.61303	7763	0	6
2024.05.29	08:00:00	0.61303	0.61449	0.61248	0.61376	9300	0	6
2024.05.29	12:00:00	0.61375	0.61394	0.61217	0.61300	9126	0	6
2024.05.29	16:00:00	0.61302	0.61318	0.61111	0.61173	14802	0	6
2024.05.29	20:00:00	0.61173	0.61214	0.61116	0.61143	6935	0	6
2024.05.30	00:00:00	0.61136	0.61169	0.61031	0.61063	4432	0	6
2024.05.30	04:00:00	0.61063	0.61141	0.61001	0.61041	7934	0	6
2024.05.30	08:00:00	0.61039	0.61092	0.60885	0.61077	10787	0	6
2024.05.30	12:00:00	0.61078	0.61203	0.60982	0.61172	11211	0	6
2024.05.30	16:00:00	0.61173	0.61310	0.61141	0.61280	14840	0	6
2024.05.30	20:00:00	0.61279	0.61295	0.61118	0.61142	6321	0	6
2024.05.31	00:00:00	0.61106	0.61249	0.61101	0.61243	4767	0	6
2024.05.31	04:00:00	0.61243	0.61286	0.61173	0.61239	10281	0	6
2024.05.31	08:00:00	0.61238	0.61321	0.61158	0.61262	9664	0	6
2024.05.31	12:00:00	0.61262	0.61562	0.61218	0.61552	11603	0	5
2024.05.31	16:00:00	0.61552	0.61653	0.61292	0.61352	18165	0	3
2024.05.31	20:00:00	0.61353	0.61475	0.61343	0.61444	7348	0	6
2024.06.03	00:00:00	0.61309	0.61556	0.61305	0.61539	6091	0	6
2024.06.03	04:00:00	0.61539	0.61586	0.61419	0.61471	7272	0	6
2024.06.03	08:00:00	0.61471	0.61487	0.61334	0.61411	10129	0	4
2024.06.03	12:00:00	0.61411	0.61632	0.61343	0.61603	10561	0	6
2024.06.03	16:00:00	0.61605	0.61889	0.61575	0.61758	20096	0	6
2024.06.03	20:00:00	0.61757	0.61929	0.61687	0.61920	9529	0	6
2024.06.04	00:00:00	0.61905	0.61979	0.61887	0.61895	4411	0	6
2024.06.04	04:00:00	0.61895	0.61942	0.61788	0.61908	7356	0	6
2024.06.04	08:00:00	0.61907	0.61926	0.61676	0.61703	12914	0	6
2024.06.04	12:00:00	0.61702	0.61738	0.61554	0.61716	14572	0	6
2024.06.04	16:00:00	0.61717	0.61818	0.61625	0.61727	21237	0	6
2024.06.04	20:00:00	0.61727	0.61818	0.61699	0.61767	9183	0	6
2024.06.05	00:00:00	0.61754	0.61845	0.61706	0.61809	5124	0	6
2024.06.05	04:00:00	0.61811	0.61912	0.61759	0.61873	8943	0	6
2024.06.05	08:00:00	0.61872	0.61980	0.61758	0.61851	11141	0	5
2024.06.05	12:00:00	0.61851	0.61902	0.61756	0.61881	10199	0	6
2024.06.05	16:00:00	0.61880	0.61940	0.61702	0.61838	18763	0	6
2024.06.05	20:00:00	0.61837	0.61950	0.61813	0.61917	5455	0	6
2024.06.06	00:00:00	0.61913	0.62063	0.61904	0.62056	4418	0	6
2024.06.06	04:00:00	0.62056	0.62147	0.61935	0.61951	8635	0	6
2024.06.06	08:00:00	0.61952	0.61965	0.61785	0.61859	8627	0	6
2024.06.06	12:00:00	0.61859	0.61927	0.61768	0.61797	10776	0	3
2024.06.06	16:00:00	0.61797	0.61981	0.61732	0.61957	13666	0	5
2024.06.06	20:00:00	0.61958	0.62050	0.61950	0.62000	6318	0	6
2024.06.07	00:00:00	0.61953	0.62019	0.61902	0.61949	4266	0	6
2024.06.07	04:00:00	0.61948	0.62032	0.61882	0.61982	6764	0	6
2024.06.07	08:00:00	0.61983	0.62010	0.61878	0.61922	11085	0	6
2024.06.07	12:00:00	0.61922	0.61958	0.61361	0.61385	14687	0	6
2024.06.07	16:00:00	0.61384	0.61425	0.61051	0.61117	20632	0	6
2024.06.07	20:00:00	0.61117	0.61137	0.61016	0.61040	6828	0	6
2024.06.10	00:00:00	0.61005	0.61078	0.60992	0.61016	5244	0	6
2024.06.10	04:00:00	0.61017	0.61076	0.60993	0.61075	6109	0	6
2024.06.10	08:00:00	0.61076	0.61146	0.61028	0.61065	9607	0	6
2024.06.10	12:00:00	0.61065	0.61168	0.61035	0.61067	10681	0	7
2024.06.10	16:00:00	0.61067	0.61251	0.61018	0.61203	12360	0	6
2024.06.10	20:00:00	0.61203	0.61277	0.61167	0.61275	7444	0	6
2024.06.11	00:00:00	0.61264	0.61326	0.61251	0.61280	4640	0	6
2024.06.11	04:00:00	0.61279	0.61283	0.61176	0.61205	7286	0	6
2024.06.11	08:00:00	0.61204	0.61307	0.61201	0.61251	9232	0	6
2024.06.11	12:00:00	0.61251	0.61304	0.61174	0.61298	11980	0	6
2024.06.11	16:00:00	0.61297	0.61369	0.61183	0.61352	12059	0	6
2024.06.11	20:00:00	0.61352	0.61498	0.61342	0.61437	6374	0	6
2024.06.12	00:00:00	0.61390	0.61474	0.61342	0.61371	4116	0	6
2024.06.12	04:00:00	0.61370	0.61483	0.61356	0.61423	6788	0	6
2024.06.12	08:00:00	0.61423	0.61492	0.61372	0.61427	7999	0	6
2024.06.12	12:00:00	0.61427	0.62128	0.61405	0.62092	8369	0	6
2024.06.12	16:00:00	0.62091	0.62217	0.62022	0.62157	12382	0	5
2024.06.12	20:00:00	0.62159	0.62166	0.61746	0.61838	12977	0	3
2024.06.13	00:00:00	0.61840	0.61880	0.61790	0.61811	2784	0	6
2024.06.13	04:00:00	0.61811	0.61842	0.61679	0.61681	4930	0	6
2024.06.13	08:00:00	0.61680	0.61789	0.61649	0.61788	5796	0	6
2024.06.13	12:00:00	0.61788	0.61984	0.61667	0.61801	8034	0	6
2024.06.13	16:00:00	0.61802	0.61843	0.61598	0.61627	11507	0	6
2024.06.13	20:00:00	0.61627	0.61743	0.61627	0.61685	5326	0	5
2024.06.14	00:00:00	0.61681	0.61696	0.61476	0.61481	3022	0	6
2024.06.14	04:00:00	0.61481	0.61620	0.61473	0.61504	6501	0	6
2024.06.14	08:00:00	0.61506	0.61537	0.61320	0.61342	8904	0	6
2024.06.14	12:00:00	0.61342	0.61399	0.61207	0.61296	10975	0	6
2024.06.14	16:00:00	0.61297	0.61427	0.61157	0.61412	11388	0	6
2024.06.14	20:00:00	0.61413	0.61426	0.61319	0.61416	4116	0	5
2024.06.17	00:00:00	0.61251	0.61404	0.61235	0.61308	4117	0	6
2024.06.17	04:00:00	0.61309	0.61317	0.61233	0.61248	5071	0	6
2024.06.17	08:00:00	0.61248	0.61251	0.61082	0.61211	7976	0	6
2024.06.17	12:00:00	0.61211	0.61244	0.61043	0.61095	7242	0	6
2024.06.17	16:00:00	0.61095	0.61235	0.61089	0.61220	7974	0	6
2024.06.17	20:00:00	0.61220	0.61338	0.61219	0.61296	4260	0	5
2024.06.18	00:00:00	0.61152	0.61396	0.61152	0.61354	3761	0	6
2024.06.18	04:00:00	0.61354	0.61365	0.61136	0.61161	6156	0	6
2024.06.18	08:00:00	0.61158	0.61238	0.60967	0.61050	8428	0	6
2024.06.18	12:00:00	0.61050	0.61184	0.60981	0.61142	8375	0	6
2024.06.18	16:00:00	0.61145	0.61469	0.61130	0.61438	10718	0	6
2024.06.18	20:00:00	0.61438	0.61480	0.61387	0.61450	5707	0	5
2024.06.19	00:00:00	0.61399	0.61456	0.61368	0.61386	2777	0	6
2024.06.19	04:00:00	0.61386	0.61407	0.61305	0.61315	3609	0	6
2024.06.19	08:00:00	0.61313	0.61407	0.61294	0.61381	6205	0	6
2024.06.19	12:00:00	0.61379	0.61415	0.61299	0.61343	5718	0	6
2024.06.19	16:00:00	0.61344	0.61377	0.61306	0.61306	4020	0	6
2024.06.19	20:00:00	0.61305	0.61312	0.61278	0.61308	1677	0	6
2024.06.20	00:00:00	0.61281	0.61476	0.61281	0.61314	3836	0	6
2024.06.20	04:00:00	0.61315	0.61371	0.61246	0.61332	5206	0	6
2024.06.20	08:00:00	0.61332	0.61371	0.61251	0.61262	6106	0	6
2024.06.20	12:00:00	0.61263	0.61358	0.61228	0.61251	7806	0	6
2024.06.20	16:00:00	0.61252	0.61320	0.61113	0.61160	10409	0	6
2024.06.20	20:00:00	0.61161	0.61284	0.61143	0.61187	5995	0	5
2024.06.21	00:00:00	0.61186	0.61252	0.61151	0.61159	2704	0	6
2024.06.21	04:00:00	0.61159	0.61259	0.61157	0.61255	4611	0	6
2024.06.21	08:00:00	0.61255	0.61299	0.61179	0.61274	7138	0	6
2024.06.21	12:00:00	0.61275	0.61341	0.61212	0.61293	7825	0	6
2024.06.21	16:00:00	0.61293	0.61301	0.61088	0.61182	10294	0	6
2024.06.21	20:00:00	0.61181	0.61232	0.61159	0.61177	3542	0	5
2024.06.24	00:00:00	0.61090	0.61183	0.61070	0.61120	3050	0	6
2024.06.24	04:00:00	0.61120	0.61132	0.61044	0.61120	5202	0	6
2024.06.24	08:00:00	0.61121	0.61287	0.61118	0.61276	5230	0	6
2024.06.24	12:00:00	0.61276	0.61294	0.61136	0.61213	8486	0	6
2024.06.24	16:00:00	0.61212	0.61400	0.61212	0.61237	9028	0	6
2024.06.24	20:00:00	0.61236	0.61305	0.61184	0.61249	4760	0	5
2024.06.25	00:00:00	0.61183	0.61257	0.61164	0.61204	4318	0	6
2024.06.25	04:00:00	0.61204	0.61256	0.61179	0.61224	5806	0	6
2024.06.25	08:00:00	0.61223	0.61303	0.61217	0.61270	6909	0	6
2024.06.25	12:00:00	0.61269	0.61289	0.61155	0.61180	7010	0	6
2024.06.25	16:00:00	0.61180	0.61209	0.61075	0.61096	10170	0	6
2024.06.25	20:00:00	0.61096	0.61228	0.61087	0.61198	4707	0	5
2024.06.26	00:00:00	0.61133	0.61214	0.61125	0.61172	3314	0	6
2024.06.26	04:00:00	0.61171	0.61276	0.61105	0.61122	7904	0	6
2024.06.26	08:00:00	0.61122	0.61204	0.61031	0.61038	7869	0	6
2024.06.26	12:00:00	0.61038	0.61097	0.60868	0.60878	8399	0	6
2024.06.26	16:00:00	0.60878	0.60925	0.60759	0.60791	10827	0	6
2024.06.26	20:00:00	0.60791	0.60846	0.60737	0.60825	5411	0	5
2024.06.27	00:00:00	0.60742	0.60869	0.60684	0.60699	4450	0	6
2024.06.27	04:00:00	0.60700	0.60876	0.60697	0.60869	6227	0	6
2024.06.27	08:00:00	0.60872	0.60968	0.60849	0.60955	9410	0	6
2024.06.27	12:00:00	0.60956	0.61083	0.60930	0.61063	11617	0	6
2024.06.27	16:00:00	0.61062	0.61065	0.60848	0.60889	13578	0	6
2024.06.27	20:00:00	0.60889	0.60898	0.60822	0.60826	5451	0	5
2024.06.28	00:00:00	0.60833	0.60858	0.60731	0.60732	4157	0	6
2024.06.28	04:00:00	0.60732	0.60749	0.60573	0.60593	10896	0	6
2024.06.28	08:00:00	0.60593	0.60722	0.60585	0.60701	9863	0	6
2024.06.28	12:00:00	0.60702	0.60957	0.60674	0.60918	12952	0	6
2024.06.28	16:00:00	0.60917	0.61009	0.60855	0.60951	18678	0	6
2024.06.28	20:00:00	0.60951	0.61047	0.60868	0.60903	6178	0	5
2024.07.01	00:00:00	0.60935	0.61035	0.60866	0.60981	7064	0	6
2024.07.01	04:00:00	0.60980	0.61032	0.60954	0.60973	8787	0	6
2024.07.01	08:00:00	0.60972	0.61071	0.60965	0.61040	10952	0	6
2024.07.01	12:00:00	0.61040	0.61040	0.60797	0.60861	10459	0	6
2024.07.01	16:00:00	0.60863	0.61040	0.60647	0.60721	15027	0	4
2024.07.01	20:00:00	0.60722	0.60773	0.60664	0.60758	4782	0	5
2024.07.02	00:00:00	0.60679	0.60773	0.60556	0.60560	4854	0	6
2024.07.02	04:00:00	0.60560	0.60610	0.60473	0.60539	7815	0	6
2024.07.02	08:00:00	0.60540	0.60572	0.60473	0.60568	9478	0	6
2024.07.02	12:00:00	0.60568	0.60662	0.60508	0.60635	8769	0	6
2024.07.02	16:00:00	0.60632	0.60787	0.60622	0.60705	16272	0	6
2024.07.02	20:00:00	0.60703	0.60824	0.60697	0.60785	5478	0	5
2024.07.03	00:00:00	0.60759	0.60855	0.60748	0.60817	4362	0	6
2024.07.03	04:00:00	0.60816	0.60828	0.60755	0.60768	6731	0	4
2024.07.03	08:00:00	0.60768	0.60845	0.60706	0.60762	8701	0	6
2024.07.03	12:00:00	0.60762	0.60828	0.60693	0.60797	9433	0	6
2024.07.03	16:00:00	0.60797	0.61286	0.60792	0.61117	15678	0	6
2024.07.03	20:00:00	0.61117	0.61117	0.60982	0.61034	3866	0	6
2024.07.04	00:00:00	0.61004	0.61145	0.60997	0.61139	3475	0	6
2024.07.04	04:00:00	0.61141	0.61179	0.61066	0.61083	6251	0	6
2024.07.04	08:00:00	0.61081	0.61184	0.61067	0.61167	7106	0	6
2024.07.04	12:00:00	0.61168	0.61224	0.61132	0.61176	5744	0	7
2024.07.04	16:00:00	0.61176	0.61197	0.61142	0.61192	5152	0	6
2024.07.04	20:00:00	0.61191	0.61197	0.61160	0.61161	757	0	9
2024.07.05	00:00:00	0.61161	0.61206	0.61116	0.61169	4176	0	6
2024.07.05	04:00:00	0.61170	0.61238	0.61153	0.61192	7389	0	6
2024.07.05	08:00:00	0.61192	0.61216	0.61133	0.61203	8489	0	6
2024.07.05	12:00:00	0.61204	0.61417	0.61047	0.61288	11945	0	6
2024.07.05	16:00:00	0.61288	0.61398	0.61146	0.61342	19562	0	6
2024.07.05	20:00:00	0.61343	0.61487	0.61330	0.61448	4683	0	6
2024.07.08	00:00:00	0.61332	0.61475	0.61322	0.61360	5778	0	6
2024.07.08	04:00:00	0.61359	0.61534	0.61343	0.61470	7483	0	6
2024.07.08	08:00:00	0.61469	0.61476	0.61336	0.61339	9426	0	6
2024.07.08	12:00:00	0.61337	0.61413	0.61297	0.61403	7200	0	6
2024.07.08	16:00:00	0.61404	0.61421	0.61301	0.61329	9635	0	6
2024.07.08	20:00:00	0.61328	0.61343	0.61230	0.61256	3020	0	5
2024.07.09	00:00:00	0.61178	0.61327	0.61178	0.61236	2938	0	6
2024.07.09	04:00:00	0.61235	0.61286	0.61160	0.61255	5897	0	6
2024.07.09	08:00:00	0.61255	0.61276	0.61142	0.61150	7184	0	6
2024.07.09	12:00:00	0.61150	0.61206	0.61133	0.61187	7374	0	6
2024.07.09	16:00:00	0.61187	0.61318	0.61119	0.61212	12646	0	6
2024.07.09	20:00:00	0.61211	0.61269	0.61208	0.61248	4774	0	5
2024.07.10	00:00:00	0.61218	0.61316	0.61184	0.61252	2585	0	6
2024.07.10	04:00:00	0.61253	0.61299	0.60748	0.60914	10009	0	6
2024.07.10	08:00:00	0.60915	0.60946	0.60647	0.60702	7897	0	4
2024.07.10	12:00:00	0.60703	0.60822	0.60668	0.60789	7135	0	6
2024.07.10	16:00:00	0.60789	0.60886	0.60786	0.60824	9699	0	6
2024.07.10	20:00:00	0.60826	0.60845	0.60746	0.60807	4124	0	5
2024.07.11	00:00:00	0.60789	0.60914	0.60786	0.60887	3311	0	6
2024.07.11	04:00:00	0.60887	0.60983	0.60819	0.60956	5100	0	6
2024.07.11	08:00:00	0.60956	0.60970	0.60867	0.60919	6904	0	6
2024.07.11	12:00:00	0.60918	0.61345	0.60820	0.61243	11642	0	6
2024.07.11	16:00:00	0.61242	0.61313	0.61009	0.61034	23689	0	6
2024.07.11	20:00:00	0.61034	0.61038	0.60911	0.60950	7909	0	5
2024.07.12	00:00:00	0.60918	0.60975	0.60802	0.60812	9690	0	6
2024.07.12	04:00:00	0.60813	0.61029	0.60761	0.61009	8917	0	6
2024.07.12	08:00:00	0.61009	0.61097	0.60940	0.61095	8321	0	6
2024.07.12	12:00:00	0.61096	0.61154	0.60965	0.61116	10593	0	6
2024.07.12	16:00:00	0.61116	0.61258	0.61116	0.61184	16368	0	3
2024.07.12	20:00:00	0.61186	0.61229	0.61145	0.61180	3513	0	5
2024.07.15	00:00:00	0.61056	0.61094	0.60905	0.60969	7652	0	6
2024.07.15	04:00:00	0.60967	0.61006	0.60906	0.60992	6646	0	6
2024.07.15	08:00:00	0.60991	0.61019	0.60850	0.60994	8523	0	6
2024.07.15	12:00:00	0.60993	0.61003	0.60808	0.60873	8516	0	4
2024.07.15	16:00:00	0.60874	0.60995	0.60858	0.60895	12981	0	6
2024.07.15	20:00:00	0.60896	0.60896	0.60725	0.60749	8119	0	5
2024.07.16	00:00:00	0.60735	0.60764	0.60628	0.60641	4069	0	6
2024.07.16	04:00:00	0.60645	0.60665	0.60517	0.60536	5866	0	6
2024.07.16	08:00:00	0.60534	0.60610	0.60478	0.60580	8657	0	6
2024.07.16	12:00:00	0.60581	0.60733	0.60424	0.60482	10939	0	6
2024.07.16	16:00:00	0.60481	0.60487	0.60358	0.60395	12844	0	6
2024.07.16	20:00:00	0.60396	0.60524	0.60393	0.60494	4038	0	5
2024.07.17	00:00:00	0.60437	0.60794	0.60344	0.60755	7855	0	6
2024.07.17	04:00:00	0.60755	0.60817	0.60658	0.60668	5527	0	6
2024.07.17	08:00:00	0.60667	0.60921	0.60647	0.60907	13349	0	6
2024.07.17	12:00:00	0.60907	0.60971	0.60762	0.60851	9872	0	6
2024.07.17	16:00:00	0.60851	0.60889	0.60660	0.60715	15238	0	6
2024.07.17	20:00:00	0.60714	0.60827	0.60696	0.60819	5993	0	5
2024.07.18	00:00:00	0.60677	0.60826	0.60677	0.60731	5087	0	4
2024.07.18	04:00:00	0.60732	0.60816	0.60640	0.60712	9192	0	6
2024.07.18	08:00:00	0.60711	0.60783	0.60663	0.60705	10848	0	6
2024.07.18	12:00:00	0.60705	0.60754	0.60668	0.60731	8943	0	6
2024.07.18	16:00:00	0.60732	0.60760	0.60607	0.60633	16031	0	6
2024.07.18	20:00:00	0.60632	0.60640	0.60432	0.60453	6247	0	5
2024.07.19	00:00:00	0.60435	0.60485	0.60332	0.60338	4961	0	6
2024.07.19	04:00:00	0.60339	0.60352	0.60216	0.60223	7395	0	6
2024.07.19	08:00:00	0.60224	0.60393	0.60213	0.60258	10428	0	6
2024.07.19	12:00:00	0.60258	0.60273	0.60172	0.60191	9216	0	6
2024.07.19	16:00:00	0.60191	0.60234	0.60115	0.60122	12893	0	6
2024.07.19	20:00:00	0.60122	0.60143	0.60053	0.60078	5723	0	5
2024.07.22	00:00:00	0.60089	0.60277	0.60057	0.60142	6218	0	6
2024.07.22	04:00:00	0.60141	0.60175	0.59923	0.59928	9188	0	6
