<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.21	16:00:00	0.85676	0.85792	0.85615	0.85756	14931	0	4
2024.03.21	20:00:00	0.85755	0.85825	0.85742	0.85802	4612	0	4
2024.03.22	00:00:00	0.85771	0.85819	0.85727	0.85732	4071	0	4
2024.03.22	04:00:00	0.85733	0.85793	0.85674	0.85690	4866	0	4
2024.03.22	08:00:00	0.85693	0.85928	0.85687	0.85815	9281	0	4
2024.03.22	12:00:00	0.85815	0.86020	0.85784	0.85787	10131	0	4
2024.03.22	16:00:00	0.85788	0.85864	0.85764	0.85792	10942	0	4
2024.03.22	20:00:00	0.85793	0.85842	0.85767	0.85793	5716	0	4
2024.03.25	00:00:00	0.85690	0.85813	0.85672	0.85776	2980	0	4
2024.03.25	04:00:00	0.85776	0.85789	0.85740	0.85774	4944	0	4
2024.03.25	08:00:00	0.85776	0.85845	0.85751	0.85764	7121	0	4
2024.03.25	12:00:00	0.85763	0.85816	0.85649	0.85692	7922	0	4
2024.03.25	16:00:00	0.85694	0.85740	0.85664	0.85738	7325	0	4
2024.03.25	20:00:00	0.85738	0.85774	0.85713	0.85756	3385	0	4
2024.03.26	00:00:00	0.85754	0.85773	0.85703	0.85762	5247	0	4
2024.03.26	04:00:00	0.85762	0.85770	0.85737	0.85746	3821	0	4
2024.03.26	08:00:00	0.85747	0.85782	0.85690	0.85767	6894	0	4
2024.03.26	12:00:00	0.85768	0.85862	0.85704	0.85851	9768	0	4
2024.03.26	16:00:00	0.85851	0.85881	0.85714	0.85736	11163	0	4
2024.03.26	20:00:00	0.85736	0.85788	0.85721	0.85769	4322	0	4
2024.03.27	00:00:00	0.85750	0.85810	0.85726	0.85798	3111	0	4
2024.03.27	04:00:00	0.85800	0.85849	0.85779	0.85827	3900	0	4
2024.03.27	08:00:00	0.85827	0.85838	0.85697	0.85790	7972	0	4
2024.03.27	12:00:00	0.85790	0.85816	0.85715	0.85748	10128	0	4
2024.03.27	16:00:00	0.85747	0.85784	0.85648	0.85683	9403	0	4
2024.03.27	20:00:00	0.85682	0.85691	0.85646	0.85659	4798	0	4
2024.03.28	00:00:00	0.85659	0.85706	0.85630	0.85674	5031	0	4
2024.03.28	04:00:00	0.85676	0.85698	0.85665	0.85687	4557	0	4
2024.03.28	08:00:00	0.85687	0.85697	0.85568	0.85603	7704	0	4
2024.03.28	12:00:00	0.85602	0.85637	0.85458	0.85497	9473	0	4
2024.03.28	16:00:00	0.85498	0.85550	0.85438	0.85472	13261	0	4
2024.03.28	20:00:00	0.85472	0.85523	0.85446	0.85458	5913	0	4
2024.03.29	00:00:00	0.85454	0.85502	0.85408	0.85409	10673	0	4
2024.03.29	04:00:00	0.85409	0.85426	0.85345	0.85372	4715	0	4
2024.03.29	08:00:00	0.85373	0.85402	0.85297	0.85365	5101	0	4
2024.03.29	12:00:00	0.85365	0.85543	0.85333	0.85469	8997	0	4
2024.03.29	16:00:00	0.85470	0.85482	0.85359	0.85419	7887	0	4
2024.03.29	20:00:00	0.85420	0.85517	0.85413	0.85465	6027	0	4
2024.04.01	00:00:00	0.85427	0.85445	0.85310	0.85405	4538	0	4
2024.04.01	04:00:00	0.85404	0.85436	0.85388	0.85405	4206	0	4
2024.04.01	08:00:00	0.85407	0.85496	0.85396	0.85482	6434	0	4
2024.04.01	12:00:00	0.85481	0.85521	0.85459	0.85485	6902	0	4
2024.04.01	16:00:00	0.85485	0.85584	0.85442	0.85580	9708	0	4
2024.04.01	20:00:00	0.85579	0.85631	0.85577	0.85586	3900	0	4
2024.04.02	00:00:00	0.85508	0.85605	0.85494	0.85571	4558	0	4
2024.04.02	04:00:00	0.85574	0.85579	0.85546	0.85560	3433	0	4
2024.04.02	08:00:00	0.85561	0.85574	0.85403	0.85423	8971	0	4
2024.04.02	12:00:00	0.85424	0.85618	0.85407	0.85601	8656	0	4
2024.04.02	16:00:00	0.85601	0.85750	0.85601	0.85654	12510	0	4
2024.04.02	20:00:00	0.85654	0.85668	0.85596	0.85612	5979	0	4
2024.04.03	00:00:00	0.85624	0.85660	0.85605	0.85645	2468	0	4
2024.04.03	04:00:00	0.85645	0.85699	0.85643	0.85657	3806	0	4
2024.04.03	08:00:00	0.85656	0.85724	0.85632	0.85642	6931	0	4
2024.04.03	12:00:00	0.85639	0.85740	0.85567	0.85723	8999	0	4
2024.04.03	16:00:00	0.85725	0.85822	0.85632	0.85642	14090	0	3
2024.04.03	20:00:00	0.85642	0.85658	0.85614	0.85644	4414	0	4
2024.04.04	00:00:00	0.85640	0.85696	0.85605	0.85696	3367	0	4
2024.04.04	04:00:00	0.85696	0.85722	0.85682	0.85692	3289	0	4
2024.04.04	08:00:00	0.85691	0.85787	0.85643	0.85771	6938	0	4
2024.04.04	12:00:00	0.85770	0.85804	0.85733	0.85796	7518	0	4
2024.04.04	16:00:00	0.85797	0.85806	0.85716	0.85732	8851	0	4
2024.04.04	20:00:00	0.85733	0.85778	0.85709	0.85721	10657	0	4
2024.04.05	00:00:00	0.85734	0.85748	0.85691	0.85721	5727	0	4
2024.04.05	04:00:00	0.85721	0.85764	0.85716	0.85747	4625	0	4
2024.04.05	08:00:00	0.85749	0.85856	0.85736	0.85760	7551	0	4
2024.04.05	12:00:00	0.85760	0.85861	0.85742	0.85820	10085	0	4
2024.04.05	16:00:00	0.85820	0.85848	0.85739	0.85759	12473	0	4
2024.04.05	20:00:00	0.85760	0.85776	0.85731	0.85750	4606	0	4
2024.04.08	00:00:00	0.85770	0.85819	0.85730	0.85812	3226	0	4
2024.04.08	04:00:00	0.85811	0.85826	0.85762	0.85768	4427	0	4
2024.04.08	08:00:00	0.85770	0.85814	0.85740	0.85749	7745	0	4
2024.04.08	12:00:00	0.85749	0.85817	0.85734	0.85803	6905	0	4
2024.04.08	16:00:00	0.85804	0.85843	0.85743	0.85781	11474	0	4
2024.04.08	20:00:00	0.85781	0.85816	0.85750	0.85809	4427	0	4
2024.04.09	00:00:00	0.85798	0.85821	0.85763	0.85812	4043	0	4
2024.04.09	04:00:00	0.85811	0.85816	0.85768	0.85775	3375	0	4
2024.04.09	08:00:00	0.85775	0.85823	0.85744	0.85758	5887	0	4
2024.04.09	12:00:00	0.85759	0.85779	0.85647	0.85694	8962	0	4
2024.04.09	16:00:00	0.85695	0.85707	0.85609	0.85673	11445	0	4
2024.04.09	20:00:00	0.85671	0.85692	0.85630	0.85638	4895	0	4
2024.04.10	00:00:00	0.85642	0.85664	0.85598	0.85655	5215	0	4
2024.04.10	04:00:00	0.85655	0.85661	0.85601	0.85604	3380	0	4
2024.04.10	08:00:00	0.85604	0.85622	0.85545	0.85553	4952	0	4
2024.04.10	12:00:00	0.85552	0.85579	0.85468	0.85478	10785	0	4
2024.04.10	16:00:00	0.85480	0.85701	0.85477	0.85652	18546	0	4
2024.04.10	20:00:00	0.85652	0.85706	0.85642	0.85657	9820	0	4
2024.04.11	00:00:00	0.85683	0.85696	0.85642	0.85682	3708	0	4
2024.04.11	04:00:00	0.85681	0.85686	0.85634	0.85645	3959	0	4
2024.04.11	08:00:00	0.85644	0.85652	0.85497	0.85575	8872	0	4
2024.04.11	12:00:00	0.85575	0.85616	0.85428	0.85471	12317	0	4
2024.04.11	16:00:00	0.85471	0.85567	0.85426	0.85486	14624	0	4
2024.04.11	20:00:00	0.85486	0.85490	0.85415	0.85441	5879	0	4
2024.04.12	00:00:00	0.85431	0.85453	0.85407	0.85429	2383	0	4
2024.04.12	04:00:00	0.85429	0.85446	0.85402	0.85430	4283	0	4
2024.04.12	08:00:00	0.85428	0.85436	0.85290	0.85311	9584	0	4
2024.04.12	12:00:00	0.85312	0.85451	0.85281	0.85416	11528	0	4
2024.04.12	16:00:00	0.85415	0.85517	0.85357	0.85479	16456	0	4
2024.04.12	20:00:00	0.85479	0.85497	0.85450	0.85465	8060	0	4
2024.04.15	00:00:00	0.85416	0.85494	0.85349	0.85488	6216	0	4
2024.04.15	04:00:00	0.85487	0.85526	0.85456	0.85483	5661	0	4
2024.04.15	08:00:00	0.85484	0.85510	0.85366	0.85374	9859	0	4
2024.04.15	12:00:00	0.85373	0.85413	0.85291	0.85315	10807	0	4
2024.04.15	16:00:00	0.85315	0.85406	0.85267	0.85376	13183	0	4
2024.04.15	20:00:00	0.85374	0.85415	0.85349	0.85358	7063	0	4
2024.04.16	00:00:00	0.85346	0.85381	0.85324	0.85370	3281	0	4
2024.04.16	04:00:00	0.85373	0.85406	0.85353	0.85363	5650	0	4
2024.04.16	08:00:00	0.85363	0.85445	0.85278	0.85362	10698	0	4
2024.04.16	12:00:00	0.85361	0.85457	0.85348	0.85378	10215	0	4
2024.04.16	16:00:00	0.85378	0.85498	0.85332	0.85438	15264	0	4
2024.04.16	20:00:00	0.85438	0.85466	0.85396	0.85454	11095	0	4
2024.04.17	00:00:00	0.85430	0.85467	0.85369	0.85458	4808	0	4
2024.04.17	04:00:00	0.85459	0.85513	0.85452	0.85477	4706	0	4
2024.04.17	08:00:00	0.85479	0.85490	0.85204	0.85314	10819	0	4
2024.04.17	12:00:00	0.85314	0.85446	0.85294	0.85414	8921	0	4
2024.04.17	16:00:00	0.85412	0.85694	0.85360	0.85683	13183	0	4
2024.04.17	20:00:00	0.85682	0.85718	0.85658	0.85692	6770	0	4
2024.04.18	00:00:00	0.85679	0.85697	0.85625	0.85675	3470	0	4
2024.04.18	04:00:00	0.85675	0.85680	0.85614	0.85623	4203	0	4
2024.04.18	08:00:00	0.85622	0.85711	0.85584	0.85604	7503	0	4
2024.04.18	12:00:00	0.85603	0.85652	0.85535	0.85581	7866	0	4
2024.04.18	16:00:00	0.85581	0.85630	0.85510	0.85573	11452	0	4
2024.04.18	20:00:00	0.85573	0.85608	0.85548	0.85569	6876	0	4
2024.04.19	00:00:00	0.85559	0.85623	0.85531	0.85601	4066	0	4
2024.04.19	04:00:00	0.85601	0.85677	0.85561	0.85624	13571	0	4
2024.04.19	08:00:00	0.85624	0.85694	0.85546	0.85569	10761	0	4
2024.04.19	12:00:00	0.85570	0.85672	0.85560	0.85672	8949	0	4
2024.04.19	16:00:00	0.85671	0.86002	0.85578	0.85981	12605	0	4
2024.04.19	20:00:00	0.85981	0.86152	0.85975	0.86136	6494	0	4
2024.04.22	00:00:00	0.86009	0.86156	0.85976	0.86103	3722	0	4
2024.04.22	04:00:00	0.86102	0.86128	0.86081	0.86106	3343	0	4
2024.04.22	08:00:00	0.86106	0.86252	0.86097	0.86177	7429	0	4
2024.04.22	12:00:00	0.86178	0.86430	0.86176	0.86420	9407	0	4
2024.04.22	16:00:00	0.86422	0.86441	0.86239	0.86242	9422	0	4
2024.04.22	20:00:00	0.86244	0.86262	0.86217	0.86254	4449	0	4
2024.04.23	00:00:00	0.86257	0.86275	0.86218	0.86272	2160	0	4
2024.04.23	04:00:00	0.86273	0.86288	0.86253	0.86262	2848	0	4
2024.04.23	08:00:00	0.86264	0.86443	0.86218	0.86259	9733	0	4
2024.04.23	12:00:00	0.86260	0.86308	0.86037	0.86122	9935	0	4
2024.04.23	16:00:00	0.86122	0.86138	0.85943	0.85977	13916	0	4
2024.04.23	20:00:00	0.85977	0.85986	0.85931	0.85958	4822	0	4
2024.04.24	00:00:00	0.85950	0.85975	0.85907	0.85962	3540	0	4
2024.04.24	04:00:00	0.85961	0.85967	0.85927	0.85951	3911	0	4
2024.04.24	08:00:00	0.85951	0.85998	0.85917	0.85972	6968	0	4
2024.04.24	12:00:00	0.85972	0.85990	0.85887	0.85891	7940	0	4
2024.04.24	16:00:00	0.85890	0.85995	0.85879	0.85889	11003	0	4
2024.04.24	20:00:00	0.85890	0.85898	0.85834	0.85839	5478	0	4
2024.04.25	00:00:00	0.85842	0.85887	0.85796	0.85885	3706	0	4
2024.04.25	04:00:00	0.85886	0.85918	0.85873	0.85895	4635	0	4
2024.04.25	08:00:00	0.85895	0.85900	0.85656	0.85658	8953	0	4
2024.04.25	12:00:00	0.85659	0.85778	0.85643	0.85682	10872	0	4
2024.04.25	16:00:00	0.85683	0.85841	0.85667	0.85745	15874	0	3
2024.04.25	20:00:00	0.85745	0.85772	0.85718	0.85757	7149	0	4
2024.04.26	00:00:00	0.85724	0.85797	0.85716	0.85782	3348	0	4
2024.04.26	04:00:00	0.85781	0.85795	0.85754	0.85770	4759	0	4
2024.04.26	08:00:00	0.85771	0.85838	0.85713	0.85736	9539	0	4
2024.04.26	12:00:00	0.85737	0.85815	0.85623	0.85671	11799	0	4
2024.04.26	16:00:00	0.85672	0.85748	0.85619	0.85640	13613	0	4
2024.04.26	20:00:00	0.85640	0.85653	0.85573	0.85595	4082	0	4
2024.04.29	00:00:00	0.85550	0.85622	0.85512	0.85571	2754	0	4
2024.04.29	04:00:00	0.85570	0.85580	0.85529	0.85536	5472	0	4
2024.04.29	08:00:00	0.85537	0.85608	0.85481	0.85505	10665	0	4
2024.04.29	12:00:00	0.85506	0.85549	0.85417	0.85420	7306	0	4
2024.04.29	16:00:00	0.85420	0.85450	0.85326	0.85370	8474	0	4
2024.04.29	20:00:00	0.85369	0.85387	0.85328	0.85339	4218	0	4
2024.04.30	00:00:00	0.85342	0.85362	0.85306	0.85340	2789	0	4
2024.04.30	04:00:00	0.85339	0.85358	0.85302	0.85331	2960	0	4
2024.04.30	08:00:00	0.85332	0.85438	0.85327	0.85406	6535	0	4
2024.04.30	12:00:00	0.85409	0.85548	0.85405	0.85471	9841	0	4
2024.04.30	16:00:00	0.85474	0.85533	0.85344	0.85378	13945	0	4
2024.04.30	20:00:00	0.85378	0.85427	0.85370	0.85383	5546	0	4
2024.05.01	00:00:00	0.85345	0.85406	0.85331	0.85387	3019	0	4
2024.05.01	04:00:00	0.85387	0.85438	0.85373	0.85398	2112	0	4
2024.05.01	08:00:00	0.85399	0.85433	0.85362	0.85365	5012	0	4
2024.05.01	12:00:00	0.85367	0.85554	0.85367	0.85554	5988	0	4
2024.05.01	16:00:00	0.85555	0.85580	0.85489	0.85499	9180	0	4
2024.05.01	20:00:00	0.85499	0.85574	0.85445	0.85536	15574	0	4
2024.05.02	00:00:00	0.85526	0.85553	0.85462	0.85506	4909	0	4
2024.05.02	04:00:00	0.85506	0.85521	0.85482	0.85506	3987	0	4
2024.05.02	08:00:00	0.85507	0.85608	0.85479	0.85491	9133	0	4
2024.05.02	12:00:00	0.85491	0.85556	0.85465	0.85504	9272	0	4
2024.05.02	16:00:00	0.85504	0.85647	0.85498	0.85622	14231	0	4
2024.05.02	20:00:00	0.85622	0.85639	0.85550	0.85560	4501	0	4
2024.05.03	00:00:00	0.85546	0.85585	0.85513	0.85551	2906	0	4
2024.05.03	04:00:00	0.85552	0.85564	0.85508	0.85531	3257	0	4
2024.05.03	08:00:00	0.85531	0.85565	0.85511	0.85534	6334	0	4
2024.05.03	12:00:00	0.85532	0.85675	0.85503	0.85623	10894	0	3
2024.05.03	16:00:00	0.85621	0.85861	0.85606	0.85814	17123	0	4
2024.05.03	20:00:00	0.85814	0.85826	0.85766	0.85784	4476	0	4
2024.05.06	00:00:00	0.85730	0.85790	0.85700	0.85789	2492	0	4
2024.05.06	04:00:00	0.85790	0.85814	0.85762	0.85803	2889	0	4
2024.05.06	08:00:00	0.85801	0.85803	0.85582	0.85590	5673	0	4
2024.05.06	12:00:00	0.85592	0.85690	0.85567	0.85672	5738	0	4
2024.05.06	16:00:00	0.85673	0.85772	0.85664	0.85755	6081	0	4
2024.05.06	20:00:00	0.85755	0.85757	0.85711	0.85726	3399	0	4
2024.05.07	00:00:00	0.85640	0.85748	0.85639	0.85725	3353	0	4
2024.05.07	04:00:00	0.85724	0.85771	0.85713	0.85761	3577	0	4
2024.05.07	08:00:00	0.85761	0.85881	0.85752	0.85837	5675	0	4
2024.05.07	12:00:00	0.85838	0.85880	0.85759	0.85834	5485	0	4
2024.05.07	16:00:00	0.85836	0.85978	0.85814	0.85977	7607	0	4
2024.05.07	20:00:00	0.85977	0.85990	0.85934	0.85974	4018	0	4
2024.05.08	00:00:00	0.85950	0.86021	0.85914	0.86011	2533	0	4
2024.05.08	04:00:00	0.86011	0.86033	0.85979	0.86019	3855	0	4
2024.05.08	08:00:00	0.86019	0.86132	0.86002	0.86122	6021	0	4
2024.05.08	12:00:00	0.86123	0.86139	0.86007	0.86128	6710	0	4
2024.05.08	16:00:00	0.86128	0.86178	0.85977	0.85981	7342	0	4
2024.05.08	20:00:00	0.85981	0.86001	0.85961	0.85995	3072	0	4
2024.05.09	00:00:00	0.85976	0.86031	0.85962	0.86014	3060	0	4
2024.05.09	04:00:00	0.86013	0.86031	0.85993	0.86018	3298	0	4
2024.05.09	08:00:00	0.86017	0.86060	0.85986	0.86007	4318	0	4
2024.05.09	12:00:00	0.86006	0.86204	0.85908	0.86056	12523	0	4
2024.05.09	16:00:00	0.86057	0.86175	0.86053	0.86108	8086	0	4
2024.05.09	20:00:00	0.86107	0.86122	0.86071	0.86093	3387	0	4
2024.05.10	00:00:00	0.86077	0.86106	0.86072	0.86092	3197	0	4
2024.05.10	04:00:00	0.86093	0.86104	0.86071	0.86085	3274	0	4
2024.05.10	08:00:00	0.86085	0.86092	0.85930	0.86021	7734	0	4
2024.05.10	12:00:00	0.86021	0.86063	0.85993	0.86007	6930	0	4
2024.05.10	16:00:00	0.86006	0.86084	0.85959	0.85969	9208	0	4
2024.05.10	20:00:00	0.85968	0.85999	0.85958	0.85990	3289	0	4
2024.05.13	00:00:00	0.85977	0.86019	0.85950	0.86004	2709	0	4
2024.05.13	04:00:00	0.86003	0.86024	0.85976	0.85987	4075	0	4
2024.05.13	08:00:00	0.85987	0.86069	0.85951	0.86041	6783	0	4
2024.05.13	12:00:00	0.86040	0.86086	0.85955	0.85998	7501	0	4
2024.05.13	16:00:00	0.85999	0.86035	0.85921	0.85924	9067	0	4
2024.05.13	20:00:00	0.85925	0.85941	0.85902	0.85910	3579	0	4
2024.05.14	00:00:00	0.85894	0.85930	0.85884	0.85905	3118	0	4
2024.05.14	04:00:00	0.85905	0.85918	0.85886	0.85909	3409	0	4
2024.05.14	08:00:00	0.85908	0.86141	0.85867	0.86069	8710	0	4
2024.05.14	12:00:00	0.86070	0.86102	0.85944	0.86055	10068	0	4
2024.05.14	16:00:00	0.86056	0.86069	0.85927	0.85946	10283	0	4
2024.05.14	20:00:00	0.85945	0.85979	0.85925	0.85931	3067	0	4
2024.05.15	00:00:00	0.85938	0.85948	0.85898	0.85924	1994	0	4
2024.05.15	04:00:00	0.85924	0.85956	0.85916	0.85929	2360	0	4
2024.05.15	08:00:00	0.85929	0.85998	0.85851	0.85861	6447	0	4
2024.05.15	12:00:00	0.85861	0.85917	0.85742	0.85891	10826	0	4
2024.05.15	16:00:00	0.85891	0.85892	0.85760	0.85777	11604	0	4
2024.05.15	20:00:00	0.85776	0.85823	0.85772	0.85798	4205	0	4
2024.05.16	00:00:00	0.85801	0.85824	0.85756	0.85778	4292	0	4
2024.05.16	04:00:00	0.85779	0.85803	0.85771	0.85790	4148	0	4
2024.05.16	08:00:00	0.85790	0.85816	0.85743	0.85785	6834	0	4
2024.05.16	12:00:00	0.85784	0.85861	0.85771	0.85841	7564	0	4
2024.05.16	16:00:00	0.85841	0.85871	0.85765	0.85796	8094	0	4
2024.05.16	20:00:00	0.85796	0.85800	0.85749	0.85768	2911	0	4
2024.05.17	00:00:00	0.85759	0.85791	0.85744	0.85772	2326	0	4
2024.05.17	04:00:00	0.85771	0.85802	0.85771	0.85781	3011	0	4
2024.05.17	08:00:00	0.85781	0.85801	0.85719	0.85728	5903	0	4
2024.05.17	12:00:00	0.85728	0.85752	0.85628	0.85648	5902	0	4
2024.05.17	16:00:00	0.85649	0.85688	0.85548	0.85569	8649	0	4
2024.05.17	20:00:00	0.85568	0.85598	0.85542	0.85584	2926	0	4
2024.05.20	00:00:00	0.85579	0.85606	0.85533	0.85594	2732	0	4
2024.05.20	04:00:00	0.85593	0.85625	0.85577	0.85618	3904	0	4
2024.05.20	08:00:00	0.85620	0.85677	0.85579	0.85591	5996	0	4
2024.05.20	12:00:00	0.85592	0.85620	0.85484	0.85515	6617	0	4
2024.05.20	16:00:00	0.85516	0.85551	0.85430	0.85436	6784	0	4
2024.05.20	20:00:00	0.85435	0.85495	0.85411	0.85451	2969	0	4
2024.05.21	00:00:00	0.85422	0.85469	0.85411	0.85459	2432	0	4
2024.05.21	04:00:00	0.85459	0.85464	0.85430	0.85431	2740	0	4
2024.05.21	08:00:00	0.85431	0.85495	0.85411	0.85488	5815	0	4
2024.05.21	12:00:00	0.85489	0.85510	0.85412	0.85434	5887	0	4
2024.05.21	16:00:00	0.85435	0.85467	0.85333	0.85410	9564	0	4
2024.05.21	20:00:00	0.85410	0.85426	0.85365	0.85412	3202	0	4
2024.05.22	00:00:00	0.85372	0.85424	0.85371	0.85399	2427	0	4
2024.05.22	04:00:00	0.85400	0.85409	0.85377	0.85393	3527	0	4
2024.05.22	08:00:00	0.85392	0.85411	0.85122	0.85229	9291	0	4
2024.05.22	12:00:00	0.85229	0.85240	0.85105	0.85112	8315	0	4
2024.05.22	16:00:00	0.85113	0.85165	0.85034	0.85077	8950	0	4
2024.05.22	20:00:00	0.85076	0.85120	0.85066	0.85090	5625	0	4
2024.05.23	00:00:00	0.85086	0.85117	0.85072	0.85105	2738	0	4
2024.05.23	04:00:00	0.85106	0.85115	0.85071	0.85075	2972	0	4
2024.05.23	08:00:00	0.85076	0.85212	0.84996	0.85204	8926	0	4
2024.05.23	12:00:00	0.85204	0.85272	0.85153	0.85237	8517	0	4
2024.05.23	16:00:00	0.85238	0.85265	0.85094	0.85099	12671	0	4
2024.05.23	20:00:00	0.85099	0.85176	0.85089	0.85161	5775	0	4
2024.05.24	00:00:00	0.85156	0.85182	0.85145	0.85160	3785	0	4
2024.05.24	04:00:00	0.85159	0.85180	0.85152	0.85168	2842	0	4
2024.05.24	08:00:00	0.85169	0.85277	0.85157	0.85204	7449	0	4
2024.05.24	12:00:00	0.85203	0.85320	0.85190	0.85306	7477	0	4
2024.05.24	16:00:00	0.85306	0.85315	0.85120	0.85184	9330	0	4
2024.05.24	20:00:00	0.85183	0.85191	0.85147	0.85164	3297	0	4
2024.05.27	00:00:00	0.85094	0.85177	0.85085	0.85165	2052	0	4
2024.05.27	04:00:00	0.85164	0.85169	0.85136	0.85136	2458	0	4
2024.05.27	08:00:00	0.85137	0.85174	0.85114	0.85143	4029	0	4
2024.05.27	12:00:00	0.85143	0.85199	0.85038	0.85043	5670	0	4
2024.05.27	16:00:00	0.85042	0.85056	0.84965	0.85041	4953	0	4
2024.05.27	20:00:00	0.85041	0.85052	0.85019	0.85041	2655	0	4
2024.05.28	00:00:00	0.85016	0.85078	0.84945	0.85071	3615	0	4
2024.05.28	04:00:00	0.85071	0.85134	0.85061	0.85133	4430	0	4
2024.05.28	08:00:00	0.85134	0.85175	0.85102	0.85126	6105	0	4
2024.05.28	12:00:00	0.85126	0.85168	0.85015	0.85022	6606	0	4
2024.05.28	16:00:00	0.85021	0.85126	0.84951	0.85113	8714	0	4
2024.05.28	20:00:00	0.85112	0.85147	0.85068	0.85069	4478	0	5
2024.05.29	00:00:00	0.85061	0.85092	0.85045	0.85078	4705	0	5
2024.05.29	04:00:00	0.85076	0.85092	0.85049	0.85063	3603	0	5
2024.05.29	08:00:00	0.85063	0.85071	0.84835	0.84955	8073	0	5
2024.05.29	12:00:00	0.84955	0.85166	0.84934	0.85102	8693	0	5
2024.05.29	16:00:00	0.85101	0.85126	0.85026	0.85046	11779	0	5
2024.05.29	20:00:00	0.85045	0.85083	0.85020	0.85040	4452	0	5
2024.05.30	00:00:00	0.85018	0.85074	0.85013	0.85051	2944	0	5
2024.05.30	04:00:00	0.85053	0.85061	0.85024	0.85036	3386	0	5
2024.05.30	08:00:00	0.85037	0.85109	0.85014	0.85070	7876	0	5
2024.05.30	12:00:00	0.85069	0.85123	0.85033	0.85102	8341	0	5
2024.05.30	16:00:00	0.85101	0.85171	0.85045	0.85073	9506	0	5
2024.05.30	20:00:00	0.85074	0.85096	0.85061	0.85072	3758	0	5
2024.05.31	00:00:00	0.85068	0.85101	0.85045	0.85085	3708	0	5
2024.05.31	04:00:00	0.85085	0.85093	0.85006	0.85038	4739	0	5
2024.05.31	08:00:00	0.85038	0.85262	0.85026	0.85242	7180	0	4
2024.05.31	12:00:00	0.85243	0.85404	0.85213	0.85354	9704	0	5
2024.05.31	16:00:00	0.85353	0.85362	0.85158	0.85210	13446	0	3
2024.05.31	20:00:00	0.85209	0.85238	0.85106	0.85141	4483	0	5
2024.06.03	00:00:00	0.85115	0.85177	0.85086	0.85120	2745	0	5
2024.06.03	04:00:00	0.85119	0.85173	0.85114	0.85156	2768	0	5
2024.06.03	08:00:00	0.85156	0.85324	0.85156	0.85323	7564	0	4
2024.06.03	12:00:00	0.85322	0.85351	0.85147	0.85176	8409	0	5
2024.06.03	16:00:00	0.85176	0.85209	0.85093	0.85176	11183	0	5
2024.06.03	20:00:00	0.85177	0.85178	0.85122	0.85130	4926	0	5
2024.06.04	00:00:00	0.85133	0.85189	0.85121	0.85174	4303	0	5
2024.06.04	04:00:00	0.85173	0.85188	0.85137	0.85162	3185	0	5
2024.06.04	08:00:00	0.85162	0.85183	0.85112	0.85160	8125	0	5
2024.06.04	12:00:00	0.85159	0.85246	0.85099	0.85109	11185	0	5
2024.06.04	16:00:00	0.85109	0.85156	0.85048	0.85089	12070	0	5
2024.06.04	20:00:00	0.85089	0.85204	0.85070	0.85187	4954	0	5
2024.06.05	00:00:00	0.85137	0.85205	0.85133	0.85193	3158	0	5
2024.06.05	04:00:00	0.85193	0.85203	0.85148	0.85174	3044	0	5
2024.06.05	08:00:00	0.85175	0.85190	0.85096	0.85131	6349	0	4
2024.06.05	12:00:00	0.85131	0.85150	0.85031	0.85079	6756	0	5
2024.06.05	16:00:00	0.85079	0.85172	0.85018	0.85022	11901	0	4
2024.06.05	20:00:00	0.85023	0.85037	0.84981	0.84987	3479	0	5
2024.06.06	00:00:00	0.84998	0.85017	0.84985	0.84997	2963	0	5
2024.06.06	04:00:00	0.84997	0.85094	0.84997	0.85085	3155	0	5
2024.06.06	08:00:00	0.85085	0.85108	0.85024	0.85062	5474	0	5
2024.06.06	12:00:00	0.85060	0.85243	0.85044	0.85153	8651	0	4
2024.06.06	16:00:00	0.85152	0.85230	0.85115	0.85155	9546	0	5
2024.06.06	20:00:00	0.85155	0.85162	0.85121	0.85131	3717	0	5
2024.06.07	00:00:00	0.85127	0.85154	0.85108	0.85147	2568	0	5
2024.06.07	04:00:00	0.85148	0.85200	0.85146	0.85178	2738	0	5
2024.06.07	08:00:00	0.85179	0.85189	0.85087	0.85143	7482	0	5
2024.06.07	12:00:00	0.85142	0.85161	0.85016	0.85045	11694	0	5
2024.06.07	16:00:00	0.85046	0.85098	0.84911	0.84915	12552	0	5
2024.06.07	20:00:00	0.84915	0.84930	0.84888	0.84902	4132	0	5
2024.06.10	00:00:00	0.84574	0.84715	0.84518	0.84703	3589	0	5
2024.06.10	04:00:00	0.84703	0.84705	0.84557	0.84568	2604	0	5
2024.06.10	08:00:00	0.84567	0.84649	0.84531	0.84644	8591	0	5
2024.06.10	12:00:00	0.84644	0.84655	0.84479	0.84492	8540	0	5
2024.06.10	16:00:00	0.84491	0.84560	0.84395	0.84485	9105	0	5
2024.06.10	20:00:00	0.84484	0.84555	0.84466	0.84555	4944	0	5
2024.06.11	00:00:00	0.84530	0.84583	0.84511	0.84566	2475	0	5
2024.06.11	04:00:00	0.84566	0.84587	0.84542	0.84557	2462	0	5
2024.06.11	08:00:00	0.84556	0.84679	0.84439	0.84443	8510	0	5
2024.06.11	12:00:00	0.84442	0.84466	0.84188	0.84212	12137	0	5
